day,nominal,S_2_RCP_8.5,S5_4.0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0.00866,0.00866,0.03464
156,0.00866,0.00866,0.03464
157,0.00866,0.00866,0.03464
158,0.00866,0.00866,0.03464
159,0.00866,0.00866,0.03464
160,0.00866,0.00866,0.03464
161,0.00866,0.00866,0.03464
162,0.00866,0.00866,0.03464
163,0.00866,0.00866,0.03464
164,0.00866,0.00866,0.03464
165,0.00866,0.00866,0.03464
166,0.00866,0.00866,0.03464
167,0.00866,0.00866,0.03464
168,0.00866,0.00866,0.03464
169,0.00866,0.00866,0.03464
170,0.00866,0.00866,0.03464
171,0.00866,0.00866,0.03464
172,0.00866,0.00866,0.03464
173,0.00866,0.00866,0.03464
174,0.00866,0.00866,0.03464
175,0.00866,0.00866,0.03464
176,0.00866,0.00866,0.03464
177,0.00866,0.00866,0.03464
178,0.00866,0.00866,0.03464
179,0.00866,0.00866,0.03464
180,0.00866,0.00866,0.03464
181,0.00866,0.00866,0.03464
182,0.00866,0.00866,0.03464
183,0.00866,0.00866,0.03464
184,0.00866,0.00866,0.03464
185,0.00866,0.00866,0.03464
186,0.00866,0.00866,0.03464
187,0.00866,0.00866,0.03464
188,0.00866,0.00866,0.03464
189,0.00866,0.00866,0.03464
190,0.00866,0.00866,0.03464
191,0.00866,0.00866,0.03464
192,0.00866,0.00866,0.03464
193,0.00866,0.00866,0.03464
194,0.00866,0.00866,0.03464
195,0.00866,0.00866,0.03464
196,0.00866,0.00866,0.03464
197,0.00866,0.00866,0.03464
198,0.00866,0.00866,0.03464
199,0.00866,0.00866,0.03464
200,0.00866,0.00866,0.03464
201,0.00866,0.00866,0.03464
202,0.00866,0.00866,0.03464
203,0.00866,0.00866,0.03464
204,0.00866,0.00866,0.03464
205,0.00866,0.00866,0.03464
206,0.00866,0.00866,0.03464
207,0.00866,0.00866,0.03464
208,0.00866,0.00866,0.03464
209,0.00866,0.00866,0.03464
210,0.00866,0.00866,0.03464
211,0.00866,0.00866,0.03464
212,0.00866,0.00866,0.03464
213,0.00866,0.00866,0.03464
214,0.00866,0.00866,0.03464
215,0.00866,0.00866,0.03464
216,0.00866,0.00866,0.03464
217,0.00866,0.00866,0.03464
218,0.00866,0.00866,0.03464
219,0.00866,0.00866,0.03464
220,0.00866,0.00866,0.03464
221,0.00866,0.00866,0.03464
222,0.00866,0.00866,0.03464
223,0.00866,0.00866,0.03464
224,0.00866,0.00866,0.03464
225,0.00866,0.00866,0.03464
226,0.00866,0.00866,0.03464
227,0.00866,0.00866,0.03464
228,0.00866,0.00866,0.03464
229,0.00866,0.00866,0.03464
230,0.00866,0.00866,0.03464
231,0.00866,0.00866,0.03464
232,0.00866,0.00866,0.03464
233,0.00866,0.00866,0.03464
234,0.00866,0.00866,0.03464
235,0.00866,0.00866,0.03464
236,0.00866,0.00866,0.03464
237,0.00866,0.00866,0.03464
238,0.00866,0.00866,0.03464
239,0.00866,0.00866,0.03464
240,0.00866,0.00866,0.03464
241,0.00866,0.00866,0.03464
242,0.00866,0.00866,0.03464
243,0.00866,0.00866,0.03464
244,0.00866,0.00866,0.03464
245,0.00866,0.00866,0.03464
246,0.00866,0.00866,0.03464
247,0.00866,0.00866,0.03464
248,0.00866,0.00866,0.03464
249,0.00866,0.00866,0.03464
250,0.00866,0.00866,0.03464
251,0.00866,0.00866,0.03464
252,0.00866,0.00866,0.03464
253,0.00866,0.00866,0.03464
254,0.00866,0.00866,0.03464
255,0.00866,0.00866,0.03464
256,0.00866,0.00866,0.03464
257,0.00866,0.00866,0.03464
258,0.00866,0.00866,0.03464
259,0.00866,0.00866,0.03464
260,0.00866,0.00866,0.03464
261,0.00866,0.00866,0.03464
262,0.00866,0.00866,0.03464
263,0.00866,0.00866,0.03464
264,0.00866,0.00866,0.03464
265,0,0,0
266,0,0,0
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
281,0,0,0
282,0,0,0
283,0,0,0
284,0,0,0
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
290,0,0,0
291,0,0,0
292,0,0,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,0
301,0,0,0
302,0,0,0
303,0,0,0
304,0,0,0
305,0,0,0
306,0,0,0
307,0,0,0
308,0,0,0
309,0,0,0
310,0,0,0
311,0,0,0
312,0,0,0
313,0,0,0
314,0,0,0
315,0,0,0
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
320,0,0,0
321,0,0,0
322,0,0,0
323,0,0,0
324,0,0,0
325,0,0,0
326,0,0,0
327,0,0,0
328,0,0,0
329,0,0,0
330,0,0,0
331,0,0,0
332,0,0,0
333,0,0,0
334,0,0,0
335,0,0,0
336,0,0,0
337,0,0,0
338,0,0,0
339,0,0,0
340,0,0,0
341,0,0,0
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0,0,0
348,0,0,0
349,0,0,0
350,0,0,0
351,0,0,0
352,0,0,0
353,0,0,0
354,0,0,0
355,0,0,0
356,0,0,0
357,0,0,0
358,0,0,0
359,0,0,0
360,0,0,0
361,0,0,0
362,0,0,0
363,0,0,0
364,0,0,0
365,0,0,0
